departamento,municipio,cultivo,anio,fuente_eva,split,area_sembrada_ha,area_cosechada_ha,produccion_t,rendimiento_t_ha,rendimiento_lag_1,rendimiento_lag_2,rendimiento_lag_3,produccion_lag_1,area_cosechada_lag_1,area_sembrada_lag_1,media_rendimiento_3y,variabilidad_rendimiento_3y,tendencia_rendimiento_3y,es_outlier_rendimiento,dato_copiado,inconsistencia_rend,score_confiabilidad,precipitacion_acumulada_mm,dias_lluvia,intensidad_max_diaria_mm,precipitacion_mediana_diaria,precip_Q3_mm,ratio_concentracion_lluvia,cv_precipitacion_mensual,max_dias_secos_consecutivos,ph_media,num_muestras_suelo,ph_variabilidad,materia_organica_pct_media,materia_organica_pct_variabilidad,fosforo_ppm_media,fosforo_ppm_variabilidad,calcio_meq_media,calcio_meq_variabilidad,magnesio_meq_media,magnesio_meq_variabilidad,potasio_meq_media,potasio_meq_variabilidad,salinidad_ds_m_media,salinidad_ds_m_variabilidad,tendencia_ph,tendencia_materia_organica_pct,tendencia_fosforo_ppm,tendencia_calcio_meq,tendencia_magnesio_meq,tendencia_potasio_meq,tendencia_salinidad_ds_m,credito_total,colocacion_total,num_operaciones_credito,credito_promedio_operacion,log_credito_total,precio_internacional_usd,precio_internacional_max,precio_internacional_min,volatilidad_precio,cambio_precio_pct,rango_precio_ratio
BOLIVAR,ACHI,ARROZ,2019,reciente,target,3099.6,3095.26,17298.93,5.588845525093206,4.498591549295774,3.073073073073073,2.9160839160839163,1597.0,355.0,355.0,3.4959161794842544,0.8718829174683049,1.4255184762227016,0,0,0,0.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
BOLIVAR,ACHI,ARROZ,2020,reciente,target,847.0,846.0,3050.94,3.606312056737589,5.588845525093206,4.498591549295774,3.073073073073073,17298.93,3095.26,3099.6,4.386836715820684,1.2616039848897254,1.090253975797432,0,0,0,0.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
BOLIVAR,ACHI,ARROZ,2021,reciente,target,813.0,705.0,2115.0,3.0,3.606312056737589,5.588845525093206,4.498591549295774,3050.94,846.0,847.0,4.564583043708857,0.9929128341847004,-1.9825334683556173,0,0,0,0.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
BOLIVAR,ACHI,ARROZ,2022,reciente,target,1300.0,1293.0,3879.0,3.0,3.0,3.606312056737589,5.588845525093206,2115.0,705.0,813.0,4.065052527276932,1.3540171352984327,-0.6063120567375888,0,1,0,0.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2326590193.8045,1581257299.0,85.0,27371649.338876463,21.567669596949894,400.0,400.0,400.0,0.0,0.0,1.0
BOLIVAR,ACHI,ARROZ,2023,reciente,target,7280.0,11001.0,38674.0,3.5154985910371783,3.0,3.0,3.606312056737589,3879.0,1293.0,1300.0,3.20210401891253,0.350054429170362,0.0,0,0,0,0.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4930523646.575025,3210674534.0,113.0,43632952.62455774,22.31871103590709,400.0,400.0,400.0,0.0,0.0,1.0
BOLIVAR,ACHI,ARROZ,2024,reciente,target,143.0,441.0,1764.0,4.0,3.5154985910371783,3.0,3.0,38674.0,11001.0,7280.0,3.17183286367906,0.2976232503021876,0.5154985910371783,0,0,0,0.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10215206551.09,8938065613.0,522.0,19569361.208984677,23.047143285480484,500.0,500.0,500.0,0.0,25.0,1.0
HUILA,AGRADO,ARROZ,2006,historica,historial,500.0,500.0,3750.0,7.5,,,,,,,3.2577492955185896,0.3645125494144993,,0,0,0,0.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
HUILA,AGRADO,ARROZ,2007,historica,historial,1000.0,1000.0,7200.0,7.2,7.5,,,3750.0,500.0,500.0,5.50774929551859,2.817467965924964,,0,0,0,0.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
HUILA,AGRADO,ARROZ,2008,historica,historial,850.0,850.0,6150.0,7.235294117647059,7.2,7.5,,7200.0,1000.0,1000.0,7.35,0.2121320343559638,-0.2999999999999998,0,0,0,0.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,AGRADO,ARROZ,2009,historica,historial,800.0,800.0,5850.0,7.3125,7.235294117647059,7.2,7.5,6150.0,850.0,850.0,7.311764705882354,0.1639689395854861,0.0352941176470587,0,0,0,0.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,AGRADO,ARROZ,2010,historica,historial,580.0,510.0,3570.0,7.0,7.3125,7.235294117647059,7.2,5850.0,800.0,800.0,7.249264705882354,0.0575364710573207,0.0772058823529411,0,0,0,0.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,AGRADO,ARROZ,2011,historica,historial,560.0,552.0,3974.0,7.199275362318841,7.0,7.3125,7.235294117647059,3570.0,510.0,580.0,7.182598039215686,0.1627781312447523,-0.3125,0,0,0,0.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,AGRADO,ARROZ,2012,historica,historial,585.0,585.0,4147.0,7.088888888888889,7.199275362318841,7.0,7.3125,3974.0,552.0,560.0,7.170591787439613,0.1582122722828066,0.1992753623188408,0,0,0,0.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,AGRADO,ARROZ,2013,historica,historial,489.0,489.0,3296.0,6.740286298568507,7.088888888888889,7.199275362318841,7.0,4147.0,585.0,585.0,7.096054750402576,0.0998307552072566,-0.1103864734299522,0,0,0,0.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,AGRADO,ARROZ,2014,historica,historial,470.0,470.0,3176.0,6.757446808510639,6.740286298568507,7.088888888888889,7.199275362318841,3296.0,489.0,489.0,7.00948351659208,0.2395759796448682,-0.3486025903203815,0,0,0,0.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,AGRADO,ARROZ,2015,historica,historial,464.0,464.0,3255.0,7.015086206896552,6.757446808510639,6.740286298568507,7.088888888888889,3176.0,470.0,470.0,6.862207331989345,0.196499407007171,0.0171605099421316,0,0,0,0.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,AGRADO,ARROZ,2016,,,,,,,7.015086206896552,6.757446808510639,6.740286298568507,3255.0,464.0,464.0,6.837606437991899,0.1539412941780265,0.2576393983859129,0,0,0,0.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,AGRADO,ARROZ,2017,,,,,,,,7.015086206896552,6.757446808510639,,,,6.886266507703595,0.1821785656995034,,0,0,0,0.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,AGRADO,ARROZ,2018,,,,,,,,,7.015086206896552,,,,,,,0,0,0,0.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,AGRADO,ARROZ,2019,,,,,,,,,,,,,,,,0,0,0,0.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,AGRADO,ARROZ,2020,,,,,,,,,,,,,,,,0,0,0,0.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,AGRADO,ARROZ,2021,,,,,,,,,,,,,,,,0,0,0,0.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,AGRADO,ARROZ,2022,,,,,,,,,,,,,,,,0,0,0,0.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,AGRADO,ARROZ,2023,,,,,,,,,,,,,,,,0,0,0,0.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
HUILA,AGRADO,ARROZ,2024,,,,,,,,,,,,,,,,0,0,0,0.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10550000.0,10000000.0,1.0,10550000.0,16.171636512673075,500.0,500.0,500.0,0.0,25.0,1.0
CESAR,AGUACHICA,ARROZ,2006,historica,historial,140.0,140.0,742.0,5.3,,,,,,,,,,0,0,0,0.969,,,,,,,,,6.245294117647059,17.0,0.5119340490612391,1.302941176470588,0.6689708953486163,17.69058823529412,12.744236673192823,6.466470588235294,2.60179010773465,2.2635294117647056,1.255442856009736,0.23,0.0869626356546304,0.2729411764705882,0.0793540094987607,0.0156784795595145,0.3769927886607906,-0.2737356865428347,0.7593710600114165,0.7855872298959026,0.4187799862919807,0.6171629942299501,0.0,0.0,0.0,0.0,0.0,,,,,,
CESAR,AGUACHICA,ARROZ,2007,historica,historial,261.0,261.0,1788.0,6.850574712643678,5.3,,,742.0,140.0,140.0,,,,0,0,0,0.969,,,,,,,,,6.245294117647059,17.0,0.5119340490612391,1.302941176470588,0.6689708953486163,17.69058823529412,12.744236673192823,6.466470588235294,2.60179010773465,2.2635294117647056,1.255442856009736,0.23,0.0869626356546304,0.2729411764705882,0.0793540094987607,0.0156784795595145,0.3769927886607906,-0.2737356865428347,0.7593710600114165,0.7855872298959026,0.4187799862919807,0.6171629942299501,0.0,0.0,0.0,0.0,0.0,,,,,,
CESAR,AGUACHICA,ARROZ,2008,historica,historial,200.0,200.0,1270.0,6.35,6.850574712643678,5.3,,1788.0,261.0,261.0,6.075287356321839,1.0964218940467274,1.5505747126436784,0,0,0,0.969,,,,,,,,,6.245294117647059,17.0,0.5119340490612391,1.302941176470588,0.6689708953486163,17.69058823529412,12.744236673192823,6.466470588235294,2.60179010773465,2.2635294117647056,1.255442856009736,0.23,0.0869626356546304,0.2729411764705882,0.0793540094987607,0.0156784795595145,0.3769927886607906,-0.2737356865428347,0.7593710600114165,0.7855872298959026,0.4187799862919807,0.6171629942299501,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CESAR,AGUACHICA,ARROZ,2009,historica,historial,200.0,200.0,1150.0,5.75,6.35,6.850574712643678,5.3,1270.0,200.0,200.0,6.166858237547892,0.7913445291009816,-0.5005747126436786,0,0,0,0.969,,,,,,,,,6.245294117647059,17.0,0.5119340490612391,1.302941176470588,0.6689708953486163,17.69058823529412,12.744236673192823,6.466470588235294,2.60179010773465,2.2635294117647056,1.255442856009736,0.23,0.0869626356546304,0.2729411764705882,0.0793540094987607,0.0156784795595145,0.3769927886607906,-0.2737356865428347,0.7593710600114165,0.7855872298959026,0.4187799862919807,0.6171629942299501,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CESAR,AGUACHICA,ARROZ,2010,historica,historial,165.0,165.0,847.0,5.133333333333334,5.75,6.35,6.850574712643678,1150.0,200.0,200.0,6.316858237547893,0.5510353499018938,-0.5999999999999996,0,0,0,0.969,,,,,,,,,6.245294117647059,17.0,0.5119340490612391,1.302941176470588,0.6689708953486163,17.69058823529412,12.744236673192823,6.466470588235294,2.60179010773465,2.2635294117647056,1.255442856009736,0.23,0.0869626356546304,0.2729411764705882,0.0793540094987607,0.0156784795595145,0.3769927886607906,-0.2737356865428347,0.7593710600114165,0.7855872298959026,0.4187799862919807,0.6171629942299501,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CESAR,AGUACHICA,ARROZ,2011,historica,historial,90.0,90.0,510.0,5.666666666666667,5.133333333333334,5.75,6.35,847.0,165.0,165.0,5.7444444444444445,0.6083523589110124,-0.6166666666666663,0,0,0,0.969,,,,,,,,,6.245294117647059,17.0,0.5119340490612391,1.302941176470588,0.6689708953486163,17.69058823529412,12.744236673192823,6.466470588235294,2.60179010773465,2.2635294117647056,1.255442856009736,0.23,0.0869626356546304,0.2729411764705882,0.0793540094987607,0.0156784795595145,0.3769927886607906,-0.2737356865428347,0.7593710600114165,0.7855872298959026,0.4187799862919807,0.6171629942299501,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CESAR,AGUACHICA,ARROZ,2012,historica,historial,100.0,100.0,550.0,5.5,5.666666666666667,5.133333333333334,5.75,510.0,90.0,90.0,5.516666666666667,0.3345809983314146,0.5333333333333332,0,0,0,0.969,,,,,,,,,6.245294117647059,17.0,0.5119340490612391,1.302941176470588,0.6689708953486163,17.69058823529412,12.744236673192823,6.466470588235294,2.60179010773465,2.2635294117647056,1.255442856009736,0.23,0.0869626356546304,0.2729411764705882,0.0793540094987607,0.0156784795595145,0.3769927886607906,-0.2737356865428347,0.7593710600114165,0.7855872298959026,0.4187799862919807,0.6171629942299501,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CESAR,AGUACHICA,ARROZ,2013,historica,historial,524.0,524.0,2561.0,4.887404580152672,5.5,5.666666666666667,5.133333333333334,550.0,100.0,100.0,5.433333333333334,0.2728450923957516,-0.1666666666666669,0,0,0,0.969,,,,,,,,,6.245294117647059,17.0,0.5119340490612391,1.302941176470588,0.6689708953486163,17.69058823529412,12.744236673192823,6.466470588235294,2.60179010773465,2.2635294117647056,1.255442856009736,0.23,0.0869626356546304,0.2729411764705882,0.0793540094987607,0.0156784795595145,0.3769927886607906,-0.2737356865428347,0.7593710600114165,0.7855872298959026,0.4187799862919807,0.6171629942299501,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CESAR,AGUACHICA,ARROZ,2014,historica,historial,416.0,296.0,1433.0,4.841216216216216,4.887404580152672,5.5,5.666666666666667,2561.0,524.0,524.0,5.351357082273114,0.4103454491185567,-0.6125954198473282,0,0,0,0.969,,,,,,,,,6.245294117647059,17.0,0.5119340490612391,1.302941176470588,0.6689708953486163,17.69058823529412,12.744236673192823,6.466470588235294,2.60179010773465,2.2635294117647056,1.255442856009736,0.23,0.0869626356546304,0.2729411764705882,0.0793540094987607,0.0156784795595145,0.3769927886607906,-0.2737356865428347,0.7593710600114165,0.7855872298959026,0.4187799862919807,0.6171629942299501,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CESAR,AGUACHICA,ARROZ,2015,historica,historial,486.0,450.0,1976.0,4.391111111111111,4.841216216216216,4.887404580152672,5.5,1433.0,296.0,416.0,5.076206932122962,0.3677414370536151,-0.0461883639364559,0,0,0,0.969,,,,,,,,,6.245294117647059,17.0,0.5119340490612391,1.302941176470588,0.6689708953486163,17.69058823529412,12.744236673192823,6.466470588235294,2.60179010773465,2.2635294117647056,1.255442856009736,0.23,0.0869626356546304,0.2729411764705882,0.0793540094987607,0.0156784795595145,0.3769927886607906,-0.2737356865428347,0.7593710600114165,0.7855872298959026,0.4187799862919807,0.6171629942299501,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CESAR,AGUACHICA,ARROZ,2016,historica,historial,677.0,673.0,3607.0,5.359583952451708,4.391111111111111,4.841216216216216,4.887404580152672,1976.0,450.0,486.0,4.706577302493333,0.274176092447334,-0.4501051051051048,0,0,0,0.969,,,,,,,,,6.245294117647059,17.0,0.5119340490612391,1.302941176470588,0.6689708953486163,17.69058823529412,12.744236673192823,6.466470588235294,2.60179010773465,2.2635294117647056,1.255442856009736,0.23,0.0869626356546304,0.2729411764705882,0.0793540094987607,0.0156784795595145,0.3769927886607906,-0.2737356865428347,0.7593710600114165,0.7855872298959026,0.4187799862919807,0.6171629942299501,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CESAR,AGUACHICA,ARROZ,2017,historica,historial,430.0,430.0,2365.0,5.5,5.359583952451708,4.391111111111111,4.841216216216216,3607.0,673.0,677.0,4.863970426593011,0.4846372113973395,0.9684728413405974,0,0,0,0.969,,,,,,,,,6.245294117647059,17.0,0.5119340490612391,1.302941176470588,0.6689708953486163,17.69058823529412,12.744236673192823,6.466470588235294,2.60179010773465,2.2635294117647056,1.255442856009736,0.23,0.0869626356546304,0.2729411764705882,0.0793540094987607,0.0156784795595145,0.3769927886607906,-0.2737356865428347,0.7593710600114165,0.7855872298959026,0.4187799862919807,0.6171629942299501,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CESAR,AGUACHICA,ARROZ,2018,historica,historial,251.0,251.0,1383.0,5.50996015936255,5.5,5.359583952451708,4.391111111111111,2365.0,430.0,430.0,5.0835650211876064,0.6037785022567832,0.1404160475482916,0,0,0,0.969,,,,,,,,,6.245294117647059,17.0,0.5119340490612391,1.302941176470588,0.6689708953486163,17.69058823529412,12.744236673192823,6.466470588235294,2.60179010773465,2.2635294117647056,1.255442856009736,0.23,0.0869626356546304,0.2729411764705882,0.0793540094987607,0.0156784795595145,0.3769927886607906,-0.2737356865428347,0.7593710600114165,0.7855872298959026,0.4187799862919807,0.6171629942299501,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CESAR,AGUACHICA,ARROZ,2019,reciente,target,642.1,641.4000000000001,3578.5,5.57920174618023,5.50996015936255,5.5,5.359583952451708,1383.0,251.0,251.0,5.456514703938086,0.0840920872105048,0.0099601593625502,0,0,0,0.969,,,,,,,,,6.245294117647059,17.0,0.5119340490612391,1.302941176470588,0.6689708953486163,17.69058823529412,12.744236673192823,6.466470588235294,2.60179010773465,2.2635294117647056,1.255442856009736,0.23,0.0869626356546304,0.2729411764705882,0.0793540094987607,0.0156784795595145,0.3769927886607906,-0.2737356865428347,0.7593710600114165,0.7855872298959026,0.4187799862919807,0.6171629942299501,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CESAR,AGUACHICA,ARROZ,2020,reciente,target,711.0,710.0,4020.0,5.661971830985915,5.57920174618023,5.50996015936255,5.5,3578.5,641.4000000000001,642.1,5.529720635180927,0.0431403112289138,0.0692415868176796,0,0,0,0.969,,,,,,,,,6.245294117647059,17.0,0.5119340490612391,1.302941176470588,0.6689708953486163,17.69058823529412,12.744236673192823,6.466470588235294,2.60179010773465,2.2635294117647056,1.255442856009736,0.23,0.0869626356546304,0.2729411764705882,0.0793540094987607,0.0156784795595145,0.3769927886607906,-0.2737356865428347,0.7593710600114165,0.7855872298959026,0.4187799862919807,0.6171629942299501,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CESAR,AGUACHICA,ARROZ,2021,reciente,target,400.0,400.0,2000.0,5.0,5.661971830985915,5.57920174618023,5.50996015936255,4020.0,710.0,711.0,5.583711245509566,0.0761061020259541,0.0827700848056851,0,0,0,0.969,,,,,,,,,6.245294117647059,17.0,0.5119340490612391,1.302941176470588,0.6689708953486163,17.69058823529412,12.744236673192823,6.466470588235294,2.60179010773465,2.2635294117647056,1.255442856009736,0.23,0.0869626356546304,0.2729411764705882,0.0793540094987607,0.0156784795595145,0.3769927886607906,-0.2737356865428347,0.7593710600114165,0.7855872298959026,0.4187799862919807,0.6171629942299501,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CESAR,AGUACHICA,ARROZ,2022,reciente,target,370.0,350.0,2050.4,5.8582857142857145,5.0,5.661971830985915,5.57920174618023,2000.0,400.0,400.0,5.413724525722048,0.3606781239868,-0.661971830985915,0,0,0,0.969,,,,,,,,,6.245294117647059,17.0,0.5119340490612391,1.302941176470588,0.6689708953486163,17.69058823529412,12.744236673192823,6.466470588235294,2.60179010773465,2.2635294117647056,1.255442856009736,0.23,0.0869626356546304,0.2729411764705882,0.0793540094987607,0.0156784795595145,0.3769927886607906,-0.2737356865428347,0.7593710600114165,0.7855872298959026,0.4187799862919807,0.6171629942299501,1484722872.796783,592084923.0,14.0,106051633.7711988,21.118493974814097,400.0,400.0,400.0,0.0,0.0,1.0
CESAR,AGUACHICA,ARROZ,2023,reciente,target,400.0,350.0,1666.0,4.76,5.8582857142857145,5.0,5.661971830985915,2050.4,350.0,370.0,5.506752515090543,0.4497036455900786,0.8582857142857145,0,0,0,0.969,,,,,,,,,6.245294117647059,17.0,0.5119340490612391,1.302941176470588,0.6689708953486163,17.69058823529412,12.744236673192823,6.466470588235294,2.60179010773465,2.2635294117647056,1.255442856009736,0.23,0.0869626356546304,0.2729411764705882,0.0793540094987607,0.0156784795595145,0.3769927886607906,-0.2737356865428347,0.7593710600114165,0.7855872298959026,0.4187799862919807,0.6171629942299501,996790085.1915,493568460.0,11.0,90617280.47195454,20.720050760313477,400.0,400.0,400.0,0.0,0.0,1.0
CESAR,AGUACHICA,ARROZ,2024,reciente,target,388.0,378.0,1286.0,3.4021164021164023,4.76,5.8582857142857145,5.0,1666.0,350.0,400.0,5.206095238095238,0.5774203953145169,-1.0982857142857148,0,0,0,0.969,,,,,,,,,6.245294117647059,17.0,0.5119340490612391,1.302941176470588,0.6689708953486163,17.69058823529412,12.744236673192823,6.466470588235294,2.60179010773465,2.2635294117647056,1.255442856009736,0.23,0.0869626356546304,0.2729411764705882,0.0793540094987607,0.0156784795595145,0.3769927886607906,-0.2737356865428347,0.7593710600114165,0.7855872298959026,0.4187799862919807,0.6171629942299501,1039868536.955,902617299.0,22.0,47266751.67977273,20.762360136297303,500.0,500.0,500.0,0.0,25.0,1.0
CASANARE,AGUAZUL,ARROZ,2006,historica,historial,945.0,945.0,5526.0,5.847619047619047,,,,,,,5.309142857142858,0.776605276251743,,0,0,0,0.944,,,,,,,,,4.863958333333334,48.0,0.2603985454688055,2.4164583333333334,1.2878358716348537,27.05468085106383,24.438727983252484,2.0572916666666665,1.187557370767934,2.1808333333333336,2.1014451292397984,0.4264583333333333,0.378527323184421,0.24375,0.1497604470124261,-0.0102362414546582,0.7786136132627669,0.8844618840109338,0.2567085054395251,2.1739898814886693,1.7121820109024837,0.2216587112171835,0.0,0.0,0.0,0.0,0.0,,,,,,
CASANARE,AGUAZUL,ARROZ,2007,historica,historial,3387.0,3387.0,18858.0,5.567759078830823,5.847619047619047,,,5526.0,945.0,945.0,5.303809523809523,0.7690628039190833,,0,0,0,0.944,,,,,,,,,4.863958333333334,48.0,0.2603985454688055,2.4164583333333334,1.2878358716348537,27.05468085106383,24.438727983252484,2.0572916666666665,1.187557370767934,2.1808333333333336,2.1014451292397984,0.4264583333333333,0.378527323184421,0.24375,0.1497604470124261,-0.0102362414546582,0.7786136132627669,0.8844618840109338,0.2567085054395251,2.1739898814886693,1.7121820109024837,0.2216587112171835,0.0,0.0,0.0,0.0,0.0,,,,,,
CASANARE,AGUAZUL,ARROZ,2008,historica,historial,6161.0,6161.0,34231.0,5.55607855867554,5.567759078830823,5.847619047619047,,18858.0,3387.0,3387.0,5.707689063224935,0.1978908817128083,-0.2798599687882239,0,0,0,0.944,,,,,,,,,4.863958333333334,48.0,0.2603985454688055,2.4164583333333334,1.2878358716348537,27.05468085106383,24.438727983252484,2.0572916666666665,1.187557370767934,2.1808333333333336,2.1014451292397984,0.4264583333333333,0.378527323184421,0.24375,0.1497604470124261,-0.0102362414546582,0.7786136132627669,0.8844618840109338,0.2567085054395251,2.1739898814886693,1.7121820109024837,0.2216587112171835,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CASANARE,AGUAZUL,ARROZ,2009,historica,historial,6045.0,6045.0,31099.0,5.1445822994210095,5.55607855867554,5.567759078830823,5.847619047619047,34231.0,6161.0,6161.0,5.6571522283751365,0.1650524630608211,-0.0116805201552834,0,0,0,0.944,,,,,,,,,4.863958333333334,48.0,0.2603985454688055,2.4164583333333334,1.2878358716348537,27.05468085106383,24.438727983252484,2.0572916666666665,1.187557370767934,2.1808333333333336,2.1014451292397984,0.4264583333333333,0.378527323184421,0.24375,0.1497604470124261,-0.0102362414546582,0.7786136132627669,0.8844618840109338,0.2567085054395251,2.1739898814886693,1.7121820109024837,0.2216587112171835,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CASANARE,AGUAZUL,ARROZ,2010,historica,historial,4865.0,4865.0,25919.0,5.327646454265159,5.1445822994210095,5.55607855867554,5.567759078830823,31099.0,6045.0,6045.0,5.422806645642457,0.2410201210698773,-0.4114962592545303,0,0,0,0.944,,,,,,,,,4.863958333333334,48.0,0.2603985454688055,2.4164583333333334,1.2878358716348537,27.05468085106383,24.438727983252484,2.0572916666666665,1.187557370767934,2.1808333333333336,2.1014451292397984,0.4264583333333333,0.378527323184421,0.24375,0.1497604470124261,-0.0102362414546582,0.7786136132627669,0.8844618840109338,0.2567085054395251,2.1739898814886693,1.7121820109024837,0.2216587112171835,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CASANARE,AGUAZUL,ARROZ,2011,historica,historial,2320.0,2320.0,10822.0,4.664655172413793,5.327646454265159,5.1445822994210095,5.55607855867554,25919.0,4865.0,4865.0,5.3427691041205705,0.2061645307736141,0.1830641548441498,0,0,0,0.944,,,,,,,,,4.863958333333334,48.0,0.2603985454688055,2.4164583333333334,1.2878358716348537,27.05468085106383,24.438727983252484,2.0572916666666665,1.187557370767934,2.1808333333333336,2.1014451292397984,0.4264583333333333,0.378527323184421,0.24375,0.1497604470124261,-0.0102362414546582,0.7786136132627669,0.8844618840109338,0.2567085054395251,2.1739898814886693,1.7121820109024837,0.2216587112171835,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
CASANARE,AGUAZUL,ARROZ,2012,historica,historial,6136.0,6136.0,30172.0,4.917209908735332,4.664655172413793,5.327646454265159,5.1445822994210095,10822.0,2320.0,2320.0,5.045627975366654,0.3423935289101114,-0.6629912818513661,0,0,0,0.944,,,,,,,,,4.863958333333334,48.0,0.2603985454688055,2.4164583333333334,1.2878358716348537,27.05468085106383,24.438727983252484,2.0572916666666665,1.187557370767934,2.1808333333333336,2.1014451292397984,0.4264583333333333,0.378527323184421,0.24375,0.1497604470124261,-0.0102362414546582,0.7786136132627669,0.8844618840109338,0.2567085054395251,2.1739898814886693,1.7121820109024837,0.2216587112171835,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0,1.0
