departamento,municipio,rendimiento_inferido,produccion_esperada_t,ingreso_esperado_cop
CALDAS,PENSILVANIA,0.6325308902367006,27.831359170414828,356241397.38130975
RISARALDA,PEREIRA,0.6060859505595529,23.4555262866547,300230736.46918017
CAUCA,PIAMONTE,0.24483294554720175,68.5532247532165,877481276.8411711
SANTANDER,PIEDECUESTA,0.7615924318965493,159.1728182663788,2037412073.8096488
QUINDIO,PIJAO,0.7706824937113717,1.9267062342784291,24661839.798763894
BOLIVAR,PINILLOS,0.6118007870254883,199.14115617679644,2549006799.0629945
HUILA,PITAL,0.669612072272858,127.13924416244755,1627382325.2793288
HUILA,PITALITO,0.6086415112906569,38.65482238206962,494781726.49049115
TOLIMA,PLANADAS,0.531303181547454,208.80215034814944,2672667524.4563127
NARINO,POLICARPA,0.6069444857130096,197.25695785672812,2524889060.5661197
CASANARE,PORE,0.6781903313378362,112.57959500208082,1441018816.0266345
VALLE DEL CAUCA,PRADERA,0.9070272936587211,1.8140545873174423,23219898.717663262
TOLIMA,PRADO,0.6116642280684512,171.26598385916634,2192204593.3973293
CESAR,PUEBLO BELLO,0.765537464430564,1508.1088049282112,19303792703.0811
RISARALDA,PUEBLO RICO,0.4185335163526333,372.07629603749103,4762576589.279885
PUTUMAYO,PUERTO ASIS,0.5212394937026306,88.08947443574456,1127545272.7775304
ANTIOQUIA,PUERTO BERRIO,0.43352857602184725,90.17394381254422,1154226480.800566
BOYACA,PUERTO BOYACA,0.4404423085234122,147.9886156638665,1894254280.4974914
PUTUMAYO,PUERTO CAICEDO,0.5081391560212548,4.0651132481700385,52033449.57657649
META,PUERTO CONCORDIA,0.4454082244241708,310.44953242364704,3973754015.022682
META,PUERTO GAITAN,0.600718560259484,114.73724500956145,1468636736.1223865
PUTUMAYO,PUERTO GUZMAN,0.5187299892670285,133.83233723089336,1713053916.555435
PUTUMAYO,PUERTO LEGUIZAMO,1.0791894799898474,473.764181715543,6064181525.95895
CORDOBA,PUERTO LIBERTADOR,0.4113590111763472,49.36308134116167,631847441.1668694
META,PUERTO LLERAS,0.6085951862825508,140.58548803126925,1799494246.8002465
META,PUERTO LOPEZ,0.515807653211435,96.97183880374978,1241239536.687997
ANTIOQUIA,PUERTO NARE,0.43475441261325876,69.34332881181477,887594608.7912291
AMAZONAS,PUERTO NARINO,0.5108527358175154,30.140311413233412,385795986.08938766
SANTANDER,PUERTO PARRA,0.3481417820571364,3.1332760385142278,40105933.29298212
CAQUETA,PUERTO RICO,0.5108488958061727,102.16977916123453,1307773173.263802
META,PUERTO RICO,0.5606731785019701,134.00088966197086,1715211387.673227
ARAUCA,PUERTO RONDON,0.8811141168096936,79.30027051287243,1015043462.5647671
CUNDINAMARCA,PUERTO SALGAR,0.7581729903266903,11.372594854900354,145569214.1427245
NORTE DE SANTANDER,PUERTO SANTANDER,0.8326767504554413,14.155504757742502,181190460.89910403
CAUCA,PUERTO TEJADA,0.5962287740506845,54.85304721266298,702119004.3220861
ANTIOQUIA,PUERTO TRIUNFO,0.5150814465645632,57.68912201523108,738420761.7949578
CUNDINAMARCA,PULI,0.7512801578120137,32.30504678591659,413504598.85973233
TOLIMA,PURIFICACION,0.5186086493560016,169.0664196900565,2164050172.0327234
CUNDINAMARCA,QUEBRADANEGRA,0.7261889042470174,3.630944521235087,46476089.87180911
CHOCO,QUIBDO,0.6817178541970418,563.0989475667565,7207666528.854483
QUINDIO,QUIMBAYA,0.6924591496497213,6.232132346847492,79771294.03964789
RISARALDA,QUINCHIA,0.5140153600087985,82.80787449741744,1059940793.5669434
BOYACA,QUIPAMA,0.6087841855297411,385.9691736258559,4940405422.410955
CUNDINAMARCA,QUIPILE,0.5254139989776264,24.169043952970814,309363762.59802645
ANTIOQUIA,REMEDIOS,0.8279267353556263,480.19750650626327,6146528083.2801695
ATLANTICO,REPELON,0.344538558997439,2.756308471979512,35280748.44133776
META,RESTREPO,0.906335577259312,18.12671154518624,232021907.77838388
NARINO,RICAURTE,0.5219223601398794,2.6096118006993967,33403031.048952274
CESAR,RIO DE ORO,0.60698562361349,67.98238984471088,870174590.0122993
CHOCO,RIO IRO,0.3791253950934617,24.26402528598155,310579523.6605639
CHOCO,RIO QUITO,0.7558374804922869,81.63044789316699,1044869733.0325373
TOLIMA,RIOBLANCO,0.5157402599102525,406.40332480927896,5201962557.55877
VALLE DEL CAUCA,RIOFRIO,0.6073052716946605,66.80357988641266,855085822.5460821
SANTANDER,RIONEGRO,0.6218078633433858,3695.4041318497416,47301172887.6767
CALDAS,RIOSUCIO,0.6278828661447665,87.90360126026731,1125166096.1314216
CHOCO,RIOSUCIO,0.32382584553986105,236.71669308963843,3029973671.547372
CALDAS,RISARALDA,0.6737746167984611,65.35613782945072,836558564.2169691
HUILA,RIVERA,0.48384449992501133,431.6570321630996,5525210011.6876745
NARINO,ROBERTO PAYAN,0.6807329077648715,217.8345304847589,2788281990.2049136
VALLE DEL CAUCA,ROLDANILLO,0.6107368557311246,6.52266961920841,83490171.12586765
CAUCA,ROSAS,0.6669999225029537,13.339998450059074,170751980.16075614
TOLIMA,ROVIRA,0.6079213540032198,358.06567750789645,4583240672.101075
SANTANDER,SABANA DE TORRES,0.5246843421969465,96.54191896423815,1235736562.7422483
ANTIOQUIA,SABANALARGA,0.88691437977702,1.77382875955404,22705008.122291714
CASANARE,SABANALARGA,0.3174214940296132,7.45940510969591,95480385.40410766
HUILA,SALADOBLANCO,0.7493729368609792,59.05058742464516,755847519.035458
NORTE DE SANTANDER,SALAZAR,0.5150863632998118,7.417243631517291,94940718.48342133
CALDAS,SAMANA,0.7742663127974587,1216.3723774048076,15569566430.781538
HUILA,SAN AGUSTIN,0.6117633875011123,0.6117633875011123,7830571.360014237
CESAR,SAN ALBERTO,0.5234830580522131,206.25232487257196,2640029758.368921
ANTIOQUIA,SAN ANDRES DE CUERQUIA,0.6105063871359426,67.15570258495369,859592993.0874072
NARINO,SAN ANDRES DE TUMACO,0.5294776273252673,7947.565081677727,101728833045.4749
TOLIMA,SAN ANTONIO,0.519174312955962,70.60770656201082,903778643.9937384
SANTANDER,SAN BENITO,0.5133618807232256,25.668094036161282,328551603.66286445
NORTE DE SANTANDER,SAN CALIXTO,0.6809697215975201,374.53334687863605,4794026840.046542
ANTIOQUIA,SAN CARLOS,0.890577795738541,268.06391651730087,3431218131.421451
META,SAN CARLOS DE GUAROA,0.5164296449381698,49.06081626912613,627978448.2448144
NORTE DE SANTANDER,SAN CAYETANO,0.48064999060004593,14.419499718001378,184569596.39041764
CESAR,SAN DIEGO,0.5162616863095268,53.69121537619079,687247556.8152422
ANTIOQUIA,SAN FRANCISCO,0.5283392938051316,191.78716365126274,2454875694.736163
SANTANDER,SAN GIL,0.6187646712505606,1.8562940137516817,23760563.376021523
BOLIVAR,SAN JACINTO,0.6029576591201469,133.25364266555246,1705646626.1190717
BOLIVAR,SAN JACINTO DEL CAUCA,0.5074900342062297,5.074900342062297,64958724.378397405
CALDAS,SAN JOSE,0.645619862536501,72.95504446662461,933824569.172795
NORTE DE SANTANDER,SAN JOSE DE CUCUTA,0.61681560132258,199.8482548285159,2558057661.8050036
BOYACA,SAN JOSE DE PARE,0.6001012030178012,0.3000506015089006,3840647.6993139274
CORDOBA,SAN JOSE DE URE,0.6011202480259258,40.27505661773703,515520724.70703393
CAQUETA,SAN JOSE DEL FRAGUA,0.8751050244513432,514.5617543773898,6586390456.030589
GUAVIARE,SAN JOSE DEL GUAVIARE,0.6827951723725195,896.5100613251182,11475328784.961512
CHOCO,SAN JOSE DEL PALMAR,0.4285351648691593,152.98705385828987,1958234289.3861103
META,SAN JUAN DE ARAMA,0.6152959839069512,151.97810802501695,1945319782.720217
CUNDINAMARCA,SAN JUAN DE RIOSECO,0.5480472439060966,26.306267707492637,336720226.6559058
ANTIOQUIA,SAN JUAN DE URABA,0.3370504011001544,53.59101377492455,685964976.3190342
BOLIVAR,SAN JUAN NEPOMUCENO,0.5196688539870898,51.4472165447219,658524371.7724403
NARINO,SAN LORENZO,0.578999012644828,7.526987164382764,96345435.70409937
TOLIMA,SAN LUIS,0.41684455321486,18.34116034145384,234766852.37060916
ANTIOQUIA,SAN LUIS,0.7616059274765444,235.33623159025223,3012303764.3552284
BOYACA,SAN LUIS DE GACENO,0.6832788635744704,40.99673181446823,524758167.2251933
CASANARE,SAN LUIS DE PALENQUE,0.734931020272787,45.1982577467764,578537699.1587379
SUCRE,SAN MARCOS,0.5324616197561043,21.29846479024417,272620349.3151254
CESAR,SAN MARTIN,0.5388335880995384,96.99004585791691,1241472586.9813364
META,SAN MARTIN,0.6649518553001798,65.16528181941761,834115607.2885455
BOLIVAR,SAN MARTIN DE LOBA,0.3725797343332564,4.843536546332333,61997267.79305387
PUTUMAYO,SAN MIGUEL,0.6945491908928565,1541.8992037821415,19736309808.41141
SUCRE,SAN ONOFRE,0.6626610022660786,19.879830067982358,254461824.87017417
BOLIVAR,SAN PABLO,0.7914684632585729,950.7119180661978,12169112551.247332
BOYACA,SAN PABLO DE BORBUR,0.4294618614669591,281.2975192608582,3600608246.5389853
VALLE DEL CAUCA,SAN PEDRO,0.6066217895453467,7.886083264089508,100941865.78034571
ANTIOQUIA,SAN PEDRO DE URABA,0.7658801460862021,402.85295684134235,5156517847.569182
ANTIOQUIA,SAN RAFAEL,0.7655194870960439,162.2901312643613,2077313680.1838245
ANTIOQUIA,SAN ROQUE,0.6091936853416335,162.65471398621617,2081980339.0235667
TOLIMA,SAN SEBASTIAN DE MARIQUITA,0.6844020508699911,409.95682847112465,5247447404.430396
SANTANDER,SAN VICENTE DE CHUCURI,0.6152805464010135,10379.782817785097,132861220067.64925
CAQUETA,SAN VICENTE DEL CAGUAN,0.5155283050690963,271.16788846634466,3470948972.3692117
MAGDALENA,SANTA ANA,0.5280278772675591,39.60209079506693,506906762.1768567
ANTIOQUIA,SANTA BARBARA,0.7464570080087483,3.7322850400437413,47773248.51255989
NARINO,SANTA BARBARA,0.750207568493261,36.00996328767653,460927530.08225954
SANTANDER,SANTA BARBARA,0.601099917571672,6.612099093288393,84634868.39409143
ANTIOQUIA,SANTA FE DE ANTIOQUIA,0.49767602135442657,2.9860561281265596,38221518.440019965
SANTANDER,SANTA HELENA DEL OPON,0.6112968120436317,596.6256885545846,7636808813.498683
TOLIMA,SANTA ISABEL,0.666487906041977,11.996782308755588,153558813.5520715
BOYACA,SANTA MARIA,0.608105796476919,35.2701361956613,451457743.3044647
HUILA,SANTA MARIA,0.6055479002563267,58.738146324863685,751848272.9582552
MAGDALENA,SANTA MARTA,0.5164226924350624,702.3348617116849,8989886229.909567
CAUCA,SANTA ROSA,0.603550411787779,28.366869354025614,363095927.7315278
ANTIOQUIA,SANTA ROSA DE OSOS,0.49549309443003764,0.9414368794170714,12050392.056538515
BOLIVAR,SANTA ROSA DEL SUR,0.5078861924519416,1522.1349187784688,19483326960.364403
BOYACA,SANTANA,0.7547705362866011,28.68128037889084,367120388.84980273
CAUCA,SANTANDER DE QUILICHAO,0.6041496180124363,138.35026252484792,1770883360.3180532
NORTE DE SANTANDER,SANTIAGO,0.7597764571672357,17.47485851484642,223678188.9900342
ANTIOQUIA,SANTO DOMINGO,0.6763593166952792,33.81796583476396,432869962.68497866
RISARALDA,SANTUARIO,0.6512714355040041,33.41022464135541,427650875.40934926
ARAUCA,SARAVENA,0.7816242452940142,3446.9629217466027,44121125398.356514
NORTE DE SANTANDER,SARDINATA,0.6718631230527558,1375.6397444505174,17608188728.966625
CUNDINAMARCA,SASAIMA,0.5299097745426062,43.98251128703632,562976144.4740648
ANTIOQUIA,SEGOVIA,0.6065545653862321,115.2453674233841,1475140703.0193162
VALLE DEL CAUCA,SEVILLA,0.5240297834176674,10.480595668353347,134151624.55492283
SANTANDER,SIMACOTA,0.710799043372144,1389.6121297925415,17787035261.34453
BOLIVAR,SIMITI,0.48702009492291676,508.935999194448,6514380789.688934
CHOCO,SIPI,0.5096258730623097,27.519797145364723,352253403.46066844
SANTANDER,SOCORRO,0.5194766626463662,128.8302123362988,1649026717.9046247
CAQUETA,SOLANO,0.4300483403767297,294.5831131580598,3770663848.4231653
ANTIOQUIA,SONSON,0.8247047626772274,103.08809533465342,1319527620.2835636
SANTANDER,SUAITA,0.6768224208596143,7.445046629455757,95296596.8570337
TOLIMA,SUAREZ,0.6012237061828902,18.036711185486705,230869903.17422983
CAUCA,SUAREZ,0.5222038272581973,79.63608365687509,1019341870.8080012
HUILA,SUAZA,0.4940397223025005,66.69536251083757,853700640.1387209
SANTANDER,SUCRE,0.43506485145289714,382.42200442709657,4895001656.666836
CAUCA,SUCRE,0.5905033718004533,15.353087666811787,196519522.13519087
CALDAS,SUPIA,0.6678021671761964,54.091975541271914,692377286.9282805
CHOCO,TADO,0.4474000104661797,17.00120039771483,217615365.0907498
CASANARE,TAMARA,0.4164426345486805,31.23319759115104,399784929.16673326
ARAUCA,TAME,0.43995406698069384,1934.6980095476013,24764134522.209297
ANTIOQUIA,TAMESIS,0.7438191555279668,143.1851874391336,1832770399.22091
VAUPES,TARAIRA,0.2760972424766063,1.1596084184017463,14842987.755542353
ANTIOQUIA,TARAZA,0.7654044161109809,704.1720628221024,9013402404.12291
HUILA,TARQUI,0.6761333852646356,229.11455893077445,2932666354.313913
ANTIOQUIA,TARSO,0.7493047698593576,20.45602021716046,261837058.77965388
CASANARE,TAURAMENA,0.6084798967146647,149.07757469509286,1908192956.0971887
HUILA,TELLO,0.6025787957818632,347.78437777346016,4451640035.50029
NORTE DE SANTANDER,TEORAMA,0.4986773921114026,702.6364454849663,8993746502.20757
HUILA,TERUEL,0.5220752394685697,25.581686733959916,327445590.19468695
HUILA,TESALIA,0.7591921799230632,197.96695283673796,2533976996.3102455
NORTE DE SANTANDER,TIBU,0.5133617475645592,914.29727241248,11703005086.879744
CORDOBA,TIERRALTA,0.6364670230522376,726.8453403256553,9303620356.168388
HUILA,TIMANA,0.5992716570048406,26.96722456521783,345180474.4347882
CAUCA,TIMBIO,0.6101325197600973,18.30397559280292,234290887.5878774
CAUCA,TIMBIQUI,0.32433227271773235,50.59583454396625,647626682.162768
BOLIVAR,TIQUISIO,0.5143399027168488,34.97511338474572,447681451.3247452
ANTIOQUIA,TITIRIBI,0.8924955959547483,24.543628888755578,314158449.7760714
CUNDINAMARCA,TOCAIMA,0.8692409420990075,130.38614131485113,1668942608.8300946
ANTIOQUIA,TOLEDO,0.9132128077746577,10.045340885521234,128580363.3346718
NORTE DE SANTANDER,TOLEDO,0.6819324312870159,54.554594502961265,698298809.6379042
CUNDINAMARCA,TOPAIPI,0.6797895386684105,76.13642833086197,974546282.6350332
VALLE DEL CAUCA,TORO,0.6349981898796383,5.714983708916745,73151791.47413434
CASANARE,TRINIDAD,0.6140327250235786,61.403272502357865,785961888.0301807
VALLE DEL CAUCA,TRUJILLO,0.5240206412332269,33.27531071830991,425923977.1943669
VALLE DEL CAUCA,TULUA,0.6097196398937932,22.559626676070348,288763221.4537004
BOYACA,TUNUNGUA,0.613715148516502,3.06857574258251,39277769.50505613
ANTIOQUIA,TURBO,0.5205492861247889,1365.4007775053212,17477129952.06811
CUNDINAMARCA,UBALA,0.5171613569598394,3.1029681417590367,39717992.21451566
VALLE DEL CAUCA,ULLOA,0.6072490198198318,19.006894320360736,243288247.30061743
CHOCO,UNGUIA,0.5062380793518734,147.5684001310711,1888875521.6777098
CHOCO,UNION PANAMERICANA,0.5096674047384127,4.077339237907301,52189942.24521346
ANTIOQUIA,URAMITA,0.6029528277597938,119.38465989643916,1528123646.674421
META,URIBE,0.6119200267994862,453.43273985841927,5803939070.187767
ANTIOQUIA,URRAO,0.5197293461847365,5.457158134939734,69851624.1272286
LA GUAJIRA,URUMITA,0.6077350192116056,105.74589334281937,1353547434.7880878
ANTIOQUIA,VALDIVIA,0.6037239236463854,431.66260540716553,5525281349.211719
CORDOBA,VALENCIA,0.5304843092532493,378.76579680682,4848202199.127296
SANTANDER,VALLE DE SAN JOSE,0.6690061753035208,14.718135856677458,188392138.96547148
TOLIMA,VALLE DE SAN JUAN,0.6793525072518252,38.72309291335404,495655589.2909317
PUTUMAYO,VALLE DEL GUAMUEZ,0.522528889211322,797.3790849364774,10206452287.18691
CESAR,VALLEDUPAR,0.44772606593846026,373.85126505861433,4785296192.750263
ANTIOQUIA,VALPARAISO,0.604520236026513,11.485884484503746,147019321.40164796
CAQUETA,VALPARAISO,0.5160905581684698,95.99284381933539,1228708400.8874931
ANTIOQUIA,VEGACHI,0.5109003265363325,482.80080857683424,6179850349.783479
SANTANDER,VELEZ,0.6049519354927418,180.27567677683706,2307528662.7435145
TOLIMA,VENADILLO,0.5210083028879933,41.68066423103946,533512502.157305
ANTIOQUIA,VENECIA,0.8943749679968431,3.5774998719873725,45791998.361438364
CUNDINAMARCA,VERGARA,0.5290707694519855,106.34322465984908,1361193275.6460683
VALLE DEL CAUCA,VERSALLES,0.5197901535872966,2.3390556911428346,29939912.846628282
CUNDINAMARCA,VIANI,0.7929201034198431,7.929201034198431,101493773.2377399
CALDAS,VICTORIA,0.7710456071130309,570.5737492636429,7303343990.574629
ANTIOQUIA,VIGIA DEL FUERTE,0.7212618813328581,18.031547033321452,230803802.0265146
CAUCA,VILLA RICA,0.6471588959485277,47.242599404242526,604705272.3743044
PUTUMAYO,VILLAGARZON,0.5090025561713849,58.28079268162357,745994146.3247817
TOLIMA,VILLAHERMOSA,0.4481238389056329,19.941510831300665,255251338.6406485
CASANARE,VILLANUEVA,0.8804789903207013,1053.0528724235587,13479076767.021551
LA GUAJIRA,VILLANUEVA,0.6082962675253027,9.124444012879541,116792883.36485814
TOLIMA,VILLARRICA,0.3622345771023544,63.028816415809665,806768850.1223637
META,VILLAVICENCIO,0.6063527481905724,57.603511078104376,737324941.799736
HUILA,VILLAVIEJA,0.6446777699202262,54.79761044321923,701409413.6732061
CUNDINAMARCA,VILLETA,0.7433467757519302,2.973387103007721,38059354.91849883
CUNDINAMARCA,VIOTA,0.4432366845828265,141.39250238192164,1809824030.488597
META,VISTAHERMOSA,0.7771420024463265,1152.5093610479266,14752119821.413462
CALDAS,VITERBO,0.8958916395531642,95.86040543218857,1227013189.5320137
CUNDINAMARCA,YACOPI,0.6796359403237331,2072.5498000172242,26528637440.22047
HUILA,YAGUARA,0.5985844633574195,37.71082119151743,482698511.2514232
ANTIOQUIA,YALI,0.5268411776167253,228.12222990804207,2919964542.8229384
ANTIOQUIA,YARUMAL,0.682823104393748,24.240220205978055,310274818.6365191
ANTIOQUIA,YOLOMBO,0.5267018264894933,300.22004109901115,3842816526.0673428
ANTIOQUIA,YONDO,0.42785864906971194,115.94969389789193,1484156081.8930168
CASANARE,YOPAL,0.6073245424941254,92.92065500160118,1189384384.020495
VALLE DEL CAUCA,YOTOCO,0.669591863453406,3.3479593172670303,42853879.261017986
VALLE DEL CAUCA,YUMBO,0.3480829872582313,0.46991203279861227,6014874.019822237
SANTANDER,ZAPATOCA,0.5445992104374515,137.78360024067524,1763630083.0806432
ANTIOQUIA,ZARAGOZA,0.5988437821307101,175.46122816429806,2245903720.5030155
VALLE DEL CAUCA,ZARZAL,0.5198196092754686,2.443152163594702,31272347.694012187
MAGDALENA,ZONA BANANERA,0.4376022544857326,48.13624799343059,616143974.3159115
